time_alvo,ano,jogo,casa_ou_adversario,time_casa,time_visitante,estadio,torneio,placar_casa,placar_visitante,tecnico_casa,tecnico_visitante,nome_do_jogador,numero_do_jogador,posicao_do_jogador,substituto,capitao,passes_totais,passes_precisos,bolas_longas_totais,passes_precisos_longos,duelos_ganhos,afastamentos_totais,sofreu_faltas,defesas,minutos_jogados,toques,avaliacao,posses_de_bola_perdidas,cruzamentos_totais,cruzamentos_precisos,disputas_aereas_perdidas,duelos_perdidos,disputas_totais,disputas_ganhas,interceptacoes_ganhas,faltas,passes_chave,disputas_aereas_ganhas,desafios_perdidos,carrinhos_totais,tentativas_de_gol_bloqueadas,bloqueios_de_jogador_de_linha,perda_de_posse,tentativas_de_gol_no_alvo,gols,chutes_fora_do_alvo,socos_do_goleiro,acoes_do_goleiro_libero,acoes_precisas_do_goleiro_libero,assistencias,grandes_chances_criadas,impedimentos_totais,chutes_defendidos_de_dentro_da_area,grandes_chances_perdidas,penalti_ganho,boas_saidas_altas_do_goleiro,bola_na_trave,penalti_cometido,defesa_de_penalti,defesa_em_penalti_na_disputa_de_penaltis,gol_em_penalti_na_disputa_de_penaltis,erro_em_penalti_na_disputa_de_penaltis,penalti_perdido,erro_que_levou_a_um_chute,carrinho_de_ultimo_homem,afastamento_em_cima_da_linha,gols_contra,erro_que_levou_a_um_gol,gols_esperados,gols_evitatados,assistencias_esperadas
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Dudu,7.0,M,False,,21.0,19.0,6.0,6.0,4.0,,3.0,,77.0,42.0,7.0,16.0,10.0,2.0,,3.0,3.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Miguel Borja,9.0,F,False,,16.0,11.0,1.0,1.0,3.0,1.0,1.0,,90.0,26.0,7.4,7.0,1.0,,7.0,8.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Bruno Henrique,19.0,M,True,,19.0,18.0,2.0,2.0,,,,,28.0,19.0,6.5,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Felipe Pires,27.0,M,True,,8.0,7.0,,,3.0,,1.0,,18.0,11.0,6.8,1.0,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Gustavo Scarpa,14.0,M,True,,9.0,7.0,1.0,,1.0,,1.0,,13.0,12.0,6.5,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Weverton,21.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Edu Dracena,3.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Marcos Rocha,2.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Jean,17.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Antônio Carlos,25.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Victor Luis,26.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Thiago Santos,5.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Zé Rafael,8.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,3.0,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0.0,2.0,Edson Vieira,Abel Ferreira,Deyverson,16.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Weverton,21.0,G,False,,19.0,14.0,15.0,10.0,,,,1.0,90.0,23.0,7.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Marcos Rocha,2.0,D,False,,63.0,51.0,8.0,5.0,6.0,3.0,1.0,,90.0,88.0,7.6,18.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Antônio Carlos,25.0,D,False,,50.0,45.0,10.0,5.0,4.0,8.0,1.0,,90.0,63.0,7.4,5.0,,,1.0,1.0,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Edu Dracena,3.0,D,False,True,61.0,54.0,7.0,2.0,1.0,,,,90.0,66.0,6.8,7.0,,,3.0,3.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Victor Luis,26.0,D,False,,41.0,36.0,6.0,2.0,5.0,1.0,1.0,,90.0,63.0,6.9,10.0,,,2.0,6.0,1.0,1.0,,3.0,1.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Thiago Santos,5.0,M,False,,57.0,46.0,5.0,1.0,7.0,1.0,1.0,,90.0,74.0,6.7,13.0,,,3.0,12.0,2.0,1.0,4.0,6.0,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Moisés,10.0,M,False,,51.0,41.0,5.0,2.0,8.0,,3.0,,75.0,64.0,7.2,12.0,,,2.0,4.0,1.0,1.0,1.0,,3.0,3.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Felipe Pires,27.0,M,False,,44.0,35.0,1.0,1.0,7.0,,2.0,,90.0,67.0,7.3,24.0,,,1.0,8.0,7.0,3.0,,2.0,2.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Raphael Veiga,23.0,M,False,,31.0,26.0,1.0,,,,,,66.0,44.0,6.5,12.0,5.0,1.0,4.0,7.0,,,,1.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Dudu,7.0,M,False,,15.0,13.0,2.0,1.0,4.0,,2.0,,45.0,29.0,6.7,6.0,1.0,,1.0,5.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Deyverson,16.0,F,False,,30.0,18.0,3.0,1.0,11.0,2.0,3.0,,90.0,44.0,6.8,19.0,,,4.0,9.0,,,,2.0,1.0,7.0,2.0,1.0,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Gustavo Scarpa,14.0,M,True,,20.0,17.0,,,3.0,,,,45.0,26.0,7.3,4.0,1.0,,,,1.0,1.0,2.0,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Lucas Lima,20.0,M,True,,17.0,15.0,,,1.0,,1.0,,24.0,21.0,6.1,3.0,,,,4.0,,,,1.0,1.0,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Bruno Henrique,19.0,M,True,,14.0,14.0,1.0,1.0,,,,,15.0,19.0,7.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Fernando Prass,1.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Jean,17.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Felipe Melo,30.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Gustavo Gómez,15.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Diogo Barbosa,6.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Luan Garcia,13.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Mayke,12.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Zé Rafael,8.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,4.0,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0.0,1.0,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Miguel Borja,9.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Weverton,21.0,G,False,,11.0,11.0,2.0,2.0,,,,3.0,90.0,24.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Mayke,12.0,D,False,,57.0,50.0,4.0,2.0,3.0,1.0,1.0,,90.0,75.0,7.1,16.0,4.0,,2.0,5.0,,,3.0,3.0,2.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Luan Garcia,13.0,D,False,,53.0,48.0,9.0,7.0,5.0,2.0,,,90.0,65.0,7.2,7.0,,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Gustavo Gómez,15.0,D,False,,56.0,49.0,6.0,1.0,9.0,3.0,1.0,,90.0,68.0,7.4,8.0,1.0,,4.0,4.0,,,,,,6.0,,2.0,,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Diogo Barbosa,6.0,D,False,,62.0,51.0,5.0,1.0,6.0,1.0,,,90.0,97.0,7.1,20.0,8.0,2.0,2.0,6.0,3.0,2.0,4.0,1.0,,1.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Felipe Melo,30.0,M,False,,48.0,39.0,8.0,5.0,7.0,,,,90.0,54.0,6.5,9.0,,,2.0,7.0,,,1.0,4.0,1.0,5.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Bruno Henrique,19.0,M,False,True,69.0,63.0,7.0,5.0,3.0,,1.0,,71.0,79.0,7.0,8.0,1.0,,,3.0,,,,3.0,1.0,1.0,,1.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Carlos Eduardo,37.0,M,False,,8.0,5.0,,,5.0,,2.0,,45.0,25.0,6.4,9.0,2.0,,2.0,6.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,3.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Lucas Lima,20.0,M,False,,84.0,74.0,5.0,3.0,3.0,,,,90.0,93.0,7.3,12.0,2.0,2.0,,3.0,2.0,2.0,,,5.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Dudu,7.0,M,False,,31.0,22.0,3.0,2.0,9.0,,7.0,,90.0,75.0,9.1,31.0,22.0,7.0,1.0,3.0,3.0,2.0,,,8.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Miguel Borja,9.0,F,False,,10.0,6.0,,,1.0,,,,60.0,15.0,6.4,5.0,,,3.0,7.0,,,,4.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Felipe Pires,27.0,M,True,,30.0,27.0,,,5.0,,2.0,,45.0,43.0,6.9,6.0,1.0,,,2.0,2.0,2.0,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Deyverson,16.0,F,True,,4.0,4.0,,,2.0,,1.0,,28.0,11.0,6.5,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Gustavo Scarpa,14.0,M,True,,11.0,9.0,2.0,1.0,2.0,,,,19.0,20.0,7.1,6.0,3.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Jailson,42.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Jean,17.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Marcos Rocha,2.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Edu Dracena,3.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Antônio Carlos,25.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Victor Luis,26.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Thiago Santos,5.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Moisés,10.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,5.0,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0.0,1.0,Abel Ferreira,Ramón Díaz,Zé Rafael,8.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Fernando Prass,1.0,G,False,,24.0,11.0,21.0,8.0,1.0,1.0,,4.0,90.0,36.0,7.9,13.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Marcos Rocha,2.0,D,False,,49.0,40.0,9.0,6.0,10.0,1.0,1.0,,90.0,85.0,7.0,22.0,1.0,,3.0,10.0,4.0,1.0,3.0,2.0,,1.0,2.0,7.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Antônio Carlos,25.0,D,False,,29.0,21.0,5.0,1.0,6.0,6.0,,,90.0,39.0,6.9,9.0,,,2.0,4.0,,,1.0,2.0,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Edu Dracena,3.0,D,False,True,29.0,26.0,5.0,5.0,2.0,1.0,1.0,,90.0,32.0,6.8,3.0,,,,3.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Victor Luis,26.0,D,False,,54.0,44.0,4.0,2.0,4.0,2.0,,,90.0,76.0,7.3,13.0,1.0,,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Thiago Santos,5.0,M,False,,43.0,34.0,9.0,5.0,5.0,2.0,1.0,,90.0,56.0,6.9,11.0,1.0,,,4.0,,,2.0,3.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Moisés,10.0,M,False,,29.0,26.0,1.0,,4.0,1.0,2.0,,67.0,42.0,7.3,7.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Felipe Pires,27.0,M,False,,28.0,26.0,1.0,,10.0,,2.0,,90.0,49.0,7.4,10.0,2.0,1.0,4.0,6.0,6.0,4.0,,1.0,4.0,3.0,,2.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Gustavo Scarpa,14.0,M,False,,47.0,38.0,6.0,3.0,5.0,,1.0,,86.0,62.0,7.3,17.0,3.0,,2.0,4.0,4.0,4.0,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Dudu,7.0,M,False,,36.0,26.0,2.0,,15.0,,8.0,,80.0,66.0,8.0,18.0,3.0,1.0,,5.0,8.0,7.0,,1.0,,,,,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Miguel Borja,9.0,F,False,,20.0,14.0,,,7.0,,3.0,,90.0,35.0,6.8,13.0,,,4.0,7.0,2.0,,,,1.0,4.0,,,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Palmeiras,2019.0,6.0,home,Palmeiras,Red Bull Bragantino,Allianz Parque,Paulista Série A1,2.0,0.0,Abel Ferreira,Pedro Caixinha,Bruno Henrique,19.0,M,True,,32.0,31.0,2.0,2.0,,,,,23.0,34.0,6.8,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
